basin,product,peak_timing,missed_peaks,mape_peak
02450250,MSWEP,0.22727272727272727,0.25757575757575757,21.556181674882144
02464360,CARAVAN,0.9857142857142858,0.6388888888888888,61.9493438453438
02464360,CHIRPS,0.44285714285714284,0.5,40.16059462951966
02464360,MSWEP,0.4857142857142857,0.3611111111111111,39.926837684346246
02465493,CARAVAN,0.6470588235294118,0.6666666666666666,62.2136631830559
02465493,CHIRPS,0.5294117647058824,0.43478260869565216,48.511806359062646
02465493,MSWEP,0.5147058823529411,0.4927536231884058,43.82961230323094
02469800,CARAVAN,0.9444444444444444,0.6666666666666666,69.00252585824414
02469800,CHIRPS,0.7361111111111112,0.5555555555555556,43.35008429676409
02469800,MSWEP,0.6388888888888888,0.5277777777777778,44.13726109328692
02472000,CARAVAN,0.8115942028985508,0.704225352112676,66.8601072138933
02472000,CHIRPS,0.7101449275362319,0.6056338028169014,39.33867767472416
02472000,MSWEP,0.5507246376811594,0.4647887323943662,42.690654381673966
02472500,CARAVAN,0.9859154929577465,0.6619718309859155,75.32176434576017
