,Paso de las Toscas,Paso Aguiar,Paso de las Piedras,Sarandi del Yi,Paso de las Piedras (R3),Paso Mazangano,Fraile Muerto,Paso del Borracho,Durazno,Paso Baltasar,Paso de Coelho,Tacuarembo,Paso Manuel Diaz,Paso de los Mellizos,Bequelo,Paso de la Compania
2008-03-22,0.805,12.314,1.286,,0.525,6.565,1.221,2.867,,0.34,0.795,0.369,1.267,,0.655,0.464
2008-03-23,0.761,11.617,1.286,,0.525,6.705,1.206,2.334,,0.309,0.769,0.355,1.23,,0.476,0.476
2008-03-24,0.745,10.81,1.218,,0.525,3.847,1.131,2.244,,0.309,0.734,0.352,1.2,,0.456,0.479
2008-03-25,0.745,10.051,1.17,,0.56,3.527,1.112,2.043,,0.309,0.734,0.337,1.197,,0.456,0.463
2008-03-26,0.745,9.074,1.17,,0.963,3.605,0.966,2.043,,0.279,0.734,0.325,1.197,,0.456,0.452
2008-03-27,0.748,8.227,1.238,,0.997,4.944,0.881,2.195,,0.319,0.734,0.401,1.338,,0.456,0.473
2008-03-28,0.8,9.18,1.286,,1.053,6.703,0.808,2.629,,0.34,0.734,0.461,1.61,,0.456,0.479
2008-03-29,0.839,10.733,1.286,,1.713,6.885,0.743,2.46,,0.34,0.734,0.458,1.452,,0.456,0.476
2008-03-30,0.83,11.366,1.286,,1.769,6.885,0.737,2.461,,0.301,0.735,0.465,1.475,,0.456,0.47
2008-03-31,0.83,11.053,1.278,,,7.017,0.737,2.686,,0.279,0.769,0.479,1.541,,0.456,0.46
2008-04-01,0.83,10.423,1.18,,1.713,10.544,0.737,2.685,,0.316,0.769,0.512,1.677,,0.456,0.443
2008-04-02,0.83,10.126,1.286,,1.053,15.096,0.737,2.46,,0.397,0.77,0.51,1.597,,0.456,0.405
2008-04-03,0.83,12.305,1.409,,0.963,19.286,0.737,2.459,,0.44,0.806,0.51,1.481,,0.456,0.381
2008-04-04,0.83,14.018,1.409,,0.56,,0.737,2.461,,0.397,0.806,0.498,1.472,,0.456,0.342
2008-04-05,0.83,14.396,1.418,,0.525,12.56,0.737,2.685,,0.369,0.806,0.475,1.624,,0.446,0.341
2008-04-06,0.83,14.164,1.725,,0.525,7.417,0.737,2.46,,0.34,0.843,0.448,1.598,,0.286,0.333
2008-04-07,0.83,13.325,1.874,,0.525,6.012,0.737,2.459,,0.34,0.843,0.429,1.47,,0.268,0.31
2008-04-08,0.83,12.258,1.689,,0.525,4.793,0.735,2.619,,0.34,0.843,0.41,1.362,,0.268,0.289
2008-04-09,0.83,10.972,1.613,,0.525,8.958,0.707,2.926,,0.309,0.806,0.39,1.295,,0.268,0.276
2008-04-10,0.83,9.952,1.412,,0.525,5.083,0.704,2.925,,0.309,0.805,0.377,1.259,,0.268,0.281
2008-04-11,0.798,8.728,1.297,,0.525,3.565,0.704,2.622,,0.279,0.769,0.368,1.256,,0.268,0.273
2008-04-12,0.747,7.675,1.24,,0.525,1.822,0.704,2.458,,0.279,0.761,0.364,1.259,,0.268,0.236
2008-04-13,0.744,6.908,1.17,,0.525,1.642,0.704,2.244,,0.25,0.726,0.354,1.256,,0.268,0.229
2008-04-14,0.707,6.089,1.17,,0.525,1.642,0.704,2.043,,0.25,0.662,0.351,1.292,,0.268,0.229
2008-04-15,0.625,5.4,1.17,,0.525,1.642,0.704,2.042,,0.25,0.632,0.34,1.361,,0.268,0.229
2008-04-16,0.523,4.974,1.178,,0.512,1.642,0.704,1.852,,0.25,0.604,0.337,1.379,,0.268,0.222
2008-04-17,0.465,4.63,1.276,,0.453,1.642,0.704,1.852,,0.25,0.575,0.337,1.403,,0.268,0.217
2008-04-18,0.505,4.315,1.294,,0.357,1.642,0.704,1.852,,0.25,0.575,0.337,1.379,,0.268,0.194
2008-04-19,0.532,4.024,1.398,,0.344,1.642,0.701,1.853,,0.25,0.547,0.337,1.338,,0.268,0.182
2008-04-20,0.52,3.716,1.409,,0.344,1.642,0.674,2.043,,0.25,0.546,0.341,1.301,,0.268,0.182
2008-04-21,0.477,3.521,1.409,,0.337,1.642,0.669,2.043,,0.25,0.519,0.337,1.262,,0.268,0.182
2008-04-22,0.462,3.487,1.409,,0.308,1.642,0.625,2.043,,0.25,0.492,0.344,1.256,,0.268,0.182
2008-04-23,0.462,3.558,1.409,,0.261,1.642,0.61,2.043,,0.25,0.492,0.354,1.249,,0.268,0.182
2008-04-24,0.462,3.492,1.409,,0.254,1.642,0.61,2.042,,0.25,0.492,0.354,1.223,,0.268,0.184
2008-04-25,0.462,3.338,1.299,,0.254,1.642,0.61,1.852,,0.25,0.467,0.353,1.2,,0.268,0.188
2008-04-26,0.462,3.077,1.363,,0.254,1.642,0.61,1.852,,0.25,0.467,0.354,1.245,,0.268,0.213
2008-04-27,0.462,2.941,1.847,,0.254,1.642,0.61,1.853,,0.25,0.467,0.371,1.461,,0.268,0.258
2008-04-28,0.462,2.848,2.281,,0.254,1.642,0.61,2.099,,0.25,0.467,0.496,2.406,,0.268,0.307
2008-04-29,0.462,2.853,2.785,,0.254,1.642,0.61,2.777,,0.279,0.467,0.604,3.269,,0.268,0.281
2008-04-30,0.452,2.791,2.497,,0.254,1.642,0.616,3.48,,0.314,0.442,0.779,4.362,,0.268,0.305
2008-05-01,0.433,2.791,2.336,,0.274,1.642,0.695,4.852,,0.38,0.442,0.941,5.031,,0.268,0.379
2008-05-02,0.397,2.848,3.043,,0.506,1.642,0.704,6.322,,0.626,0.442,0.975,5.037,,0.268,0.458
2008-05-03,0.381,2.853,3.999,,0.525,1.642,0.704,7.17,,0.93,0.457,0.939,4.481,,0.268,0.497
2008-05-04,0.38,2.728,4.636,,0.525,1.685,0.699,8.272,,1.005,0.493,0.894,3.606,,0.268,0.518
2008-05-05,0.38,2.674,4.496,,0.525,2.364,0.646,9.212,,0.856,0.519,0.894,3.054,,0.268,0.495
2008-05-06,0.382,2.944,3.94,,0.525,2.498,0.64,9.014,,0.705,0.519,0.911,2.722,,0.268,0.471
2008-05-07,0.41,3.447,3.468,,0.525,3.424,0.64,7.883,,0.626,0.519,0.886,2.506,,0.268,0.436
2008-05-08,0.412,3.806,2.903,,0.525,3.469,0.64,6.963,,0.587,0.519,0.838,2.328,,0.268,0.358
2008-05-09,0.412,3.764,2.834,,0.525,2.543,0.64,6.239,,0.584,0.519,0.782,2.175,,0.268,0.337
2008-05-10,0.412,3.565,2.661,,0.525,2.44,0.638,5.501,,0.544,0.519,0.737,2.047,,0.268,0.3
2008-05-11,0.412,3.316,2.478,,0.525,2.44,0.612,4.809,,0.511,0.519,0.692,1.937,,0.268,0.268
2008-05-12,0.412,3.059,2.303,,0.525,2.44,0.61,4.473,,0.475,0.519,0.657,1.841,,0.268,0.236
2008-05-13,0.412,2.897,2.146,,0.525,2.44,0.61,4.237,,0.44,0.519,0.633,1.769,,0.268,0.225
2008-05-14,0.412,2.728,2.121,,0.525,2.44,0.61,3.99,,0.44,0.519,0.617,1.719,,0.268,0.227
2008-05-15,0.412,2.62,1.986,,0.525,2.44,0.606,3.723,,0.406,0.519,0.604,1.701,,0.268,0.205
2008-05-16,0.402,2.562,1.918,,0.525,2.397,0.557,3.443,,0.406,0.519,0.592,1.701,,0.268,0.183
2008-05-17,0.396,2.489,1.241,,0.525,1.718,0.551,3.179,,0.405,0.492,0.582,1.691,,0.268,0.182
2008-05-18,0.386,2.287,1.17,,0.525,1.642,0.551,3.177,,0.372,0.492,0.566,1.665,,0.268,0.182
2008-05-19,0.421,2.194,1.224,,0.525,1.642,0.551,2.926,,0.372,0.492,0.565,1.634,,0.268,0.186
2008-05-20,0.454,2.095,1.901,,0.525,1.611,0.551,2.926,,0.372,0.467,0.56,1.627,,0.268,0.18
2008-05-21,0.435,1.983,1.972,,0.525,1.125,0.551,2.926,,0.372,0.467,0.546,1.584,,0.268,0.179
2008-05-22,0.429,1.874,1.972,,0.525,1.071,0.551,2.925,,0.372,0.467,0.544,1.568,,0.268,0.18
2008-05-23,0.431,1.818,1.983,,0.525,1.071,0.551,2.704,,0.374,0.442,0.546,1.565,,0.268,0.18
2008-05-24,0.46,1.995,2.117,,0.525,1.071,0.551,2.926,,0.405,0.442,0.664,1.68,,0.268,0.231
2008-05-25,0.462,2.044,2.143,,0.525,1.071,0.551,2.926,,0.372,0.442,0.683,1.889,,0.268,0.22
2008-05-26,0.462,1.888,2.296,,0.525,1.382,0.551,2.926,,0.372,0.442,0.737,2.368,,0.268,0.209
2008-05-27,2.34,2.172,3.294,,0.56,9.461,0.639,3.577,,0.421,0.454,0.934,3.408,,0.268,0.555
2008-05-28,37.638,22.915,15.108,,0.963,62.58,3.401,12.843,,2.278,6.508,3.749,20.074,,0.268,2.405
2008-05-29,37.709,79.242,26.081,,0.997,119.35,13.608,31.503,,5.679,24.939,12.24,46.321,,0.268,11.949
2008-05-30,59.523,121.458,19.09,,0.997,167.005,5.765,55.473,,11.534,33.629,29.781,66.784,,0.268,18.775
2008-05-31,77.839,151.704,15.478,11.946,0.997,223.396,2.512,70.92,,24.183,39.726,29.949,73.339,,0.268,16.979
2008-06-01,64.796,171.915,14.364,11.275,0.997,249.991,1.884,83.249,,26.668,50.291,19.006,59.405,,0.268,12.836
2008-06-02,42.425,180.09,14.441,4.406,0.963,232.256,1.531,89.529,,17.466,53.467,9.916,37.816,,0.268,9.279
2008-06-03,22.979,180.09,14.452,,0.56,180.654,1.347,82.35,,11.011,38.292,5.543,21.669,,0.268,5.676
2008-06-04,17.079,180.09,13.478,,0.525,129.249,1.306,62.851,,7.232,24.336,3.882,14.264,,0.268,3.604
2008-06-05,11.615,171.375,11.032,,,125.367,1.297,45.601,,4.955,15.559,2.986,11.059,,0.268,2.495
2008-06-06,5.484,137.999,8.872,,,94.868,1.151,35.589,,3.578,10.429,2.429,9.183,,0.268,1.824
2008-06-07,5.029,103.203,6.407,,,67.465,1.03,29.522,,2.723,7.856,2.037,7.865,,0.268,1.4
2008-06-08,4.209,73.824,5.757,,,45.549,0.925,25.601,,2.199,6.018,1.797,7.041,,0.268,1.229
2008-06-09,3.785,47.804,5.028,,,34.639,0.917,24.023,,2.075,5.795,1.911,8.353,,0.268,1.357
2008-06-10,6.129,38.422,4.97,,,37.869,0.915,23.731,,2.113,8.253,2.596,10.887,,0.268,1.85
2008-06-11,9.272,38.272,5.245,,,39.036,0.883,24.023,,2.231,12.625,4.012,15.171,,0.268,2.633
2008-06-12,10.841,38.696,6.091,,,39.036,0.879,26.594,,3.408,17.325,4.158,17.383,,0.268,2.629
2008-06-13,10.877,37.345,7.266,12.688,,38.194,0.879,29.597,,5.259,17.965,3.704,16.878,,0.268,2.388
2008-06-14,10.138,36.135,8.546,11.579,,37.199,0.879,31.413,,5.999,15.711,3.161,14.529,,0.268,1.962
2008-06-15,8.219,35.753,9.518,8.866,,37.199,0.879,31.643,,5.306,12.102,2.659,11.784,,0.268,1.634
2008-06-16,6.189,36.228,9.44,,,37.199,0.879,29.985,,4.224,9.379,2.265,9.595,,0.268,1.338
2008-06-17,4.651,36.998,7.858,,,37.102,0.879,27.487,,3.261,7.623,1.928,7.959,,0.268,1.11
2008-06-18,3.2,35.923,6.531,,,35.569,0.879,24.814,,2.547,5.862,1.647,6.827,,0.268,0.958
2008-06-19,2.317,32.393,8.956,,,36.004,1.105,24.084,,2.304,4.503,2.221,8.332,,0.268,1.668
2008-06-20,15.198,41.371,20.46,,,46.565,6.203,39.634,,4.15,11.697,11.137,26.525,,0.268,11.314
2008-06-21,37.58,59.148,24.684,,,64.216,6.689,56.06,,6.414,25.157,38.466,45.352,,0.268,31.196
2008-06-22,27.704,71.012,24.71,,,68.565,2.853,69.957,,13.986,33.713,46.513,51.721,,0.268,36.091
2008-06-23,21.282,81.91,23.81,8.641,,74.777,1.99,87.335,,17.602,39.952,31.763,43.266,,0.268,25.226
2008-06-24,20.066,86.724,26.383,6.304,,83.769,1.093,95.98,,14.824,47.205,19.925,31.877,,0.268,16.439
2008-06-25,17.613,86.724,27.687,4.474,,151.685,1.214,89.244,,11.066,50.643,11.774,22.856,,0.268,11.038
2008-06-26,15.13,,26.692,3.428,,189.199,7.441,75.357,,8.558,47.184,7.347,16.885,,0.268,7.531
2008-06-27,16.651,,24.473,,,204.778,3.24,63.384,,6.983,36.628,5.642,14.949,,0.268,5.584
2008-06-28,24.239,,22.65,,,204.698,1.631,54.548,,5.722,31.237,5.241,15.461,,0.268,7.914
2008-06-29,23.872,,19.502,,,188.359,1.554,49.13,,5.136,31.136,4.773,15.711,,0.268,10.566
2008-06-30,21.469,,14.809,,,160.12,1.379,46.167,,4.944,32.043,4.137,15.176,,0.268,10.372
2008-07-01,18.726,,13.907,,,147.959,1.306,43.301,,4.631,32.395,3.636,13.848,,0.268,8.232
2008-07-02,15.07,,12.497,,,133.721,1.306,40.487,,4.074,30.426,3.256,12.369,,0.268,5.635
2008-07-03,11.751,,11.094,,,123.893,1.297,37.603,,3.601,25.637,2.909,11.461,,0.268,3.954
2008-07-04,9.991,,9.933,,,120.711,1.18,36.869,,3.175,20.29,2.606,17.326,,0.268,3.023
2008-07-05,8.445,,10.538,,,112.368,1.161,34.75,,2.825,15.855,2.364,21.043,,0.268,2.37
2008-07-06,5.061,,10.614,,,93.509,1.088,35.851,,2.52,12.716,2.148,19.834,,0.268,1.986
2008-07-07,3.488,,11.885,,,83.76,1.08,40.013,,2.312,10.589,2.1,17.528,,0.342,1.951
2008-07-08,3.155,,16.514,,,84.569,1.074,40.21,,2.23,9.294,2.516,15.731,,1.643,2.285
2008-07-09,3.068,,18.451,,,69.835,1.004,40.21,,2.162,8.517,3.435,16.78,,2.178,4.715
2008-07-10,2.857,,18.591,,,49.327,0.997,39.765,,2.052,9.998,3.801,19.461,,1.961,11.02
2008-07-11,2.808,,20.327,,,39.574,0.997,39.094,,2.289,12.774,3.352,19.301,,1.918,11.779
2008-07-12,3.374,,22.454,,,34.141,0.997,45.125,,2.562,14.015,2.976,18.384,,1.668,9.416
