basin,product,peak_timing,missed_peaks,mape_peak
02296500,CARAVAN,0.7424242424242424,0.6567164179104478,61.53091529904865
02296500,CHIRPS,0.7727272727272727,0.44776119402985076,43.908328752750805
02296500,MSWEP,0.5454545454545454,0.44776119402985076,41.89817079047957
02297310,CARAVAN,0.6417910447761194,0.6323529411764706,54.8504602934899
02297310,CHIRPS,0.4925373134328358,0.5294117647058824,45.30315242020628
02297310,MSWEP,0.23880597014925373,0.45588235294117646,28.486505881565755
02298123,CARAVAN,0.9508196721311475,0.6,65.18487444269316
02298123,CHIRPS,0.7213114754098361,0.5230769230769231,48.044481713113775
02298123,MSWEP,0.5573770491803278,0.3384615384615385,44.9843008397883
02298608,CARAVAN,0.5303030303030303,0.7205882352941176,58.613107589148605
02298608,CHIRPS,0.5454545454545454,0.5588235294117647,46.50641710770797
02298608,MSWEP,0.18181818181818182,0.4411764705882353,21.806217438580912
02299950,CARAVAN,0.4925373134328358,0.835820895522388,61.53940206045715
02299950,CHIRPS,0.373134328358209,0.5671641791044776,45.21668694761783
02299950,MSWEP,0.19402985074626866,0.23880597014925373,28.547207939079833
02300700,CARAVAN,0.3333333333333333,0.7205882352941176,60.218939134983685
02300700,CHIRPS,0.42424242424242425,0.5294117647058824,42.45726650331007
02300700,MSWEP,0.19696969696969696,0.6323529411764706,43.29243445266356
02342933,CARAVAN,1.1029411764705883,0.5833333333333334,76.62058724666396
02342933,CHIRPS,0.6323529411764706,0.4444444444444444,44.93320906944165
02342933,MSWEP,0.6323529411764706,0.2916666666666667,48.848479565925444
02349900,CARAVAN,0.9705882352941176,0.7142857142857143,67.60938962909032
02349900,CHIRPS,0.7941176470588235,0.45714285714285713,47.631077476216674
02349900,MSWEP,0.5294117647058824,0.5142857142857142,45.64473404027285
02350900,CARAVAN,0.8059701492537313,0.7391304347826086,66.96890671524288
02350900,CHIRPS,0.3283582089552239,0.43478260869565216,43.09754090537639
02350900,MSWEP,0.5223880597014925,0.2898550724637681,42.454012502548096
02361000,CARAVAN,0.7910447761194029,0.6086956521739131,72.31382683877227
02361000,CHIRPS,0.6567164179104478,0.42028985507246375,39.390126769315444
02361000,MSWEP,0.4626865671641791,0.42028985507246375,42.53547970485443
02363000,CARAVAN,0.8450704225352113,0.704225352112676,72.20108272940321
02363000,CHIRPS,0.5211267605633803,0.4507042253521127,39.98527702404811
02363000,MSWEP,0.4084507042253521,0.38028169014084506,40.44196499624625
02371500,CARAVAN,0.7101449275362319,0.6376811594202898,64.87174411098138
02371500,CHIRPS,0.36231884057971014,0.5507246376811594,36.0069130580638
02371500,MSWEP,0.4927536231884058,0.391304347826087,41.65614265494576
02372250,CARAVAN,0.7014925373134329,0.6376811594202898,67.64035114462446
02372250,CHIRPS,0.5671641791044776,0.36231884057971014,41.13884287229423
02372250,MSWEP,0.5074626865671642,0.3333333333333333,41.72363861688452
02374500,CARAVAN,0.9402985074626866,0.6029411764705882,72.35685643854414
02374500,CHIRPS,0.5970149253731343,0.47058823529411764,47.49973347354538
02374500,MSWEP,0.6268656716417911,0.3235294117647059,47.80970744626992
02381600,CARAVAN,0.6363636363636364,0.6515151515151515,61.27646009218278
02381600,CHIRPS,0.5606060606060606,0.4393939393939394,44.851807365622875
02381600,MSWEP,0.3939393939393939,0.5151515151515151,41.7840047266475
02395120,CARAVAN,0.7794117647058824,0.6617647058823529,64.95528179830076
02395120,CHIRPS,0.6323529411764706,0.6176470588235294,42.581039618637035
02395120,MSWEP,0.45588235294117646,0.4117647058823529,45.77226577528397
02415000,CARAVAN,1.303030303030303,0.6417910447761194,76.51873262763527
02415000,CHIRPS,0.6666666666666666,0.6417910447761194,50.430767967221826
02415000,MSWEP,0.5606060606060606,0.47761194029850745,42.78968993445053
02427250,CARAVAN,0.9552238805970149,0.6119402985074627,71.99049494604493
02427250,CHIRPS,0.5671641791044776,0.44776119402985076,45.34559619414201
02427250,MSWEP,0.6119402985074627,0.3880597014925373,45.157365070029556
02450250,CARAVAN,0.53125,0.71875,57.131867752475806
02450250,CHIRPS,0.34375,0.421875,31.674901798487458
02450250,MSWEP,0.203125,0.296875,22.147205238692404
02464360,CARAVAN,0.8955223880597015,0.6666666666666666,61.15287545667704
02464360,CHIRPS,0.40298507462686567,0.4927536231884058,39.85283187989659
02464360,MSWEP,0.43283582089552236,0.36231884057971014,39.49057401174964
02465493,CARAVAN,0.6515151515151515,0.6716417910447762,61.82169838869589
02465493,CHIRPS,0.5303030303030303,0.44776119402985076,48.519810849560926
02465493,MSWEP,0.5303030303030303,0.47761194029850745,44.77604792276785
02469800,CARAVAN,0.8985507246376812,0.6521739130434783,68.24016690070123
02469800,CHIRPS,0.6811594202898551,0.5507246376811594,43.82824796146838
02469800,MSWEP,0.6231884057971014,0.5217391304347826,45.239181136793036
02472000,CARAVAN,0.7727272727272727,0.6764705882352942,66.43370127576686
02472000,CHIRPS,0.6666666666666666,0.6176470588235294,38.38299505516343
02472000,MSWEP,0.5303030303030303,0.47058823529411764,42.33520202056506
02472500,CARAVAN,1.0151515151515151,0.6567164179104478,75.41695319936801
02472500,CHIRPS,0.5151515151515151,0.47761194029850745,39.73633660951725
