date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1997-07-27,CAMELS_UY_10,2.071716,0.68382156,0.91460603,0.9770976,1.3330823,1.6650637,1.31535,1.2854643,1.4271764,1.2002078
1997-07-28,CAMELS_UY_10,1.683242,0.6080758,0.78336054,0.8213149,1.0984037,1.405812,1.2124753,1.1955464,1.3007396,1.053216
1997-07-29,CAMELS_UY_10,1.2086829,0.5400876,0.6657624,0.6839904,0.8709672,1.138866,1.0779994,1.0996754,1.1639047,0.90515655
1997-07-30,CAMELS_UY_10,0.7531745,0.51563835,0.5576732,0.5872358,0.7014282,0.90361,0.96564776,0.9727355,1.0433022,0.7809089
1997-07-31,CAMELS_UY_10,0.47512794,0.48585021,0.4760201,0.56478786,0.59870684,0.6958939,0.96064126,0.89147687,0.9407699,0.7017684
1997-08-01,CAMELS_UY_10,0.40643978,0.4456675,0.55003166,0.5947043,0.6295487,0.5437306,0.94616216,0.88865876,0.9605044,0.6948761
1997-08-02,CAMELS_UY_10,0.43640494,0.4366026,0.6602618,0.70060444,0.74673635,0.51624703,0.99283177,1.0428715,0.97814935,0.75928813
1997-08-03,CAMELS_UY_10,0.47192633,0.58486044,0.82705486,0.91001856,0.85134816,0.6153176,1.2231255,1.2389996,1.078145,0.9161087
1997-08-04,CAMELS_UY_10,0.5974488,0.92586404,1.060255,1.2274038,1.1335889,0.8378467,1.5322976,1.4529406,1.344053,1.1892812
1997-08-05,CAMELS_UY_10,0.72996974,1.1745629,1.2158396,1.3322408,1.405738,0.9943748,1.6778791,1.5580647,1.4833915,1.3552614
1997-08-06,CAMELS_UY_10,0.8476471,1.5026557,1.3648632,1.3857601,1.5500758,1.1214657,1.64764,1.4832253,1.5273359,1.4478776
1997-08-07,CAMELS_UY_10,1.0101066,1.6176671,1.5018197,1.4204524,1.5663831,1.2249763,1.6822277,1.5058452,1.5722826,1.5114568
1997-08-08,CAMELS_UY_10,1.1846447,1.6801355,1.6567959,1.449102,1.6646454,1.3637688,1.7189648,1.5817796,1.6375169,1.5940886
1997-08-09,CAMELS_UY_10,1.3239921,1.7405354,1.7704766,1.4690547,1.805542,1.5137837,1.8083344,1.683185,1.7170738,1.6884981
1997-08-10,CAMELS_UY_10,1.416692,1.7834569,1.8409646,1.5017595,1.9356027,1.6400403,1.9424028,1.7815378,1.8199897,1.7807193
